"Estimate"	"Std..Error"	"df"	"t.value"	"Pr...t.."
"projectmayavi:typeissue_reply:author_groupmember:year2014"	-0.039574684751058	0.0450555948105357	507691.08428071	-0.878352287157109	0.379752984372088
"projectnumpy:typeissue_reply:author_groupmember:year2014"	0.0749493144319868	0.00495170060076611	429006.397652434	15.1360755576359	0.000000000000000000000000000000000000000000000000000965701453659745
"projectpandas:typeissue_reply:author_groupmember:year2014"	0.0969798309042843	0.00341360647602965	202526.181493882	28.4097864195175	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000342059543458836
"projectscikit-image:typeissue_reply:author_groupmember:year2014"	0.0785844762233194	0.00851006664045341	504169.916540216	9.23429622157841	0.0000000000000000000260950446079799
"projectscikit-learn:typeissue_reply:author_groupmember:year2014"	0.102158026388955	0.00510341602084041	419603.199965408	20.0175776326642	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000426125330888562
"projectscipy:typeissue_reply:author_groupmember:year2014"	0.09528409869131	0.00572745583440605	472349.245186332	16.6363742377406	0.0000000000000000000000000000000000000000000000000000000000000395767640288972
"projectmatplotlib:typepr_reply:author_groupmember:year2014"	0.133275328967033	0.00501398726197377	407078.891405199	26.580707529474	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000154245659598732
"projectmayavi:typepr_reply:author_groupmember:year2014"	0.227982808961067	0.0366076890075848	499432.476425028	6.22773016110989	0.000000000473615869511321
"projectnumpy:typepr_reply:author_groupmember:year2014"	0.153105703231295	0.0045032089408673	386411.531500108	33.9992448144782	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000542483939104175
"projectpandas:typepr_reply:author_groupmember:year2014"	0.140105394510502	0.00345468607418139	209303.376145215	40.5551739006274	0
"projectscikit-image:typepr_reply:author_groupmember:year2014"	0.141117876310344	0.0063262781352829	462792.889347878	22.3066190408704	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000364460683784728
"projectscikit-learn:typepr_reply:author_groupmember:year2014"	0.147027474384602	0.00378725708184531	250850.087206189	38.8216250461043	0
"projectscipy:typepr_reply:author_groupmember:year2014"	0.156325367685737	0.00466534852627452	400598.060087336	33.5077576316831	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000815966674252662
"projectmatplotlib:typeissue_post:author_groupnonmember:year2014"	0.082307750556068	0.0119419453573054	359775.211789869	6.89232349448966	0.00000000000549781025837516
"projectmayavi:typeissue_post:author_groupnonmember:year2014"	0.171676714825695	0.0422674600341937	352631.532723388	4.06167568826732	0.0000487322493427916
"projectnumpy:typeissue_post:author_groupnonmember:year2014"	0.035610733000442	0.0130979292137959	362233.950736645	2.71880634100036	0.00655210739707539
"projectpandas:typeissue_post:author_groupnonmember:year2014"	0.0621631156279499	0.00826839932333427	278376.968117973	7.5181559570447	0.0000000000000557194232962259
"projectscikit-image:typeissue_post:author_groupnonmember:year2014"	0.108601297622804	0.0260779712244789	424261.658588821	4.16448414211233	0.0000312118879750029
"projectscikit-learn:typeissue_post:author_groupnonmember:year2014"	0.0859927815717866	0.0134204413112127	287857.445949519	6.40759715553764	0.000000000148057898324968
"projectscipy:typeissue_post:author_groupnonmember:year2014"	0.0759181916865791	0.0135932878628598	320550.929824016	5.58497638338154	0.0000000233920621618214
"projectsphinx-gallery:typeissue_post:author_groupnonmember:year2014"	0.0626465195985965	0.0947593991819827	488827.057604535	0.661111405722251	0.508541182852838
"projectmatplotlib:typepr_post:author_groupnonmember:year2014"	0.0450667929772696	0.0148066172823919	398338.828408337	3.04369270291487	0.00233708947406279
"projectmayavi:typepr_post:author_groupnonmember:year2014"	0.0865746505863676	0.0632911976353973	502729.300606495	1.36787821720644	0.171350810572576
"projectnumpy:typepr_post:author_groupnonmember:year2014"	0.0299123699454261	0.0157219612831996	429548.79764606	1.90258514231238	0.0570953674117976
"projectpandas:typepr_post:author_groupnonmember:year2014"	0.0593800044447489	0.0131565071510985	436443.119939703	4.51335630063417	0.00000638263208116239
"projectscikit-image:typepr_post:author_groupnonmember:year2014"	0.0539329929712456	0.0254297564637866	484052.918892072	2.12086156027681	0.0339339612876936
"projectscikit-learn:typepr_post:author_groupnonmember:year2014"	0.0320438889077856	0.0122914093856095	377215.39832629	2.6070150218332	0.00913389465379545
"projectscipy:typepr_post:author_groupnonmember:year2014"	0.0370615999845293	0.0165607883671192	493058.759916142	2.23791278307219	0.0252271879406201
"projectsphinx-gallery:typepr_post:author_groupnonmember:year2014"	0.0752224439157205	0.211302892785458	488497.197269974	0.355993441093567	0.721845630835604
"projectmatplotlib:typeissue_reply:author_groupnonmember:year2014"	0.139166225527617	0.00833630491286835	241088.786145489	16.6939941595458	0.000000000000000000000000000000000000000000000000000000000000015717843719643
"projectmayavi:typeissue_reply:author_groupnonmember:year2014"	0.150538205669769	0.0289924481517557	212548.766958567	5.19232473511046	0.000000207874958244912
"projectnumpy:typeissue_reply:author_groupnonmember:year2014"	0.154906810709516	0.00858992020511557	289417.923859423	18.0335564255026	0.00000000000000000000000000000000000000000000000000000000000000000000000116453245202142
"projectpandas:typeissue_reply:author_groupnonmember:year2014"	0.173984257756877	0.00614112813351139	155714.854112663	28.3309929339312	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000403400646409038
"projectscikit-image:typeissue_reply:author_groupnonmember:year2014"	0.155978200609447	0.0177316383956599	343809.290664096	8.79660396456232	0.00000000000000000141649993540945
"projectscikit-learn:typeissue_reply:author_groupnonmember:year2014"	0.144177735357801	0.00892833618882635	233264.028030633	16.1483318177733	0.000000000000000000000000000000000000000000000000000000000125558390646344
"projectscipy:typeissue_reply:author_groupnonmember:year2014"	0.166732234186166	0.0097244088897402	249390.128088583	17.1457449061072	0.00000000000000000000000000000000000000000000000000000000000000000737850462683748
"projectsphinx-gallery:typeissue_reply:author_groupnonmember:year2014"	0.101798443346971	0.0587863147907188	489367.361611117	1.73166907484125	0.0833331300072656
"projectmatplotlib:typepr_reply:author_groupnonmember:year2014"	0.136703413608692	0.00968939312124174	301473.366759194	14.1085630336333	0.00000000000000000000000000000000000000000000347706857184035
"projectmayavi:typepr_reply:author_groupnonmember:year2014"	0.13487499264716	0.0386463867559972	267332.823310613	3.48997678615401	0.000483140264725994
"projectnumpy:typepr_reply:author_groupnonmember:year2014"	0.14217707326687	0.0093095187500916	392598.354555729	15.2722258887411	0.000000000000000000000000000000000000000000000000000121268616529066
"projectpandas:typepr_reply:author_groupnonmember:year2014"	0.147581136747564	0.0088003453941873	281254.235048503	16.7699255128148	0.00000000000000000000000000000000000000000000000000000000000000434710645854704
"projectscikit-image:typepr_reply:author_groupnonmember:year2014"	0.1412485559468	0.0119815665249261	419101.927245604	11.7888220753898	0.0000000000000000000000000000000450969909745001
"projectscikit-learn:typepr_reply:author_groupnonmember:year2014"	0.141616417805931	0.00830703545729113	309251.191641382	17.0477685492041	0.0000000000000000000000000000000000000000000000000000000000000000388961174896661
"projectscipy:typepr_reply:author_groupnonmember:year2014"	0.173779925883036	0.00942470195813744	418356.808124828	18.4387715022639	0.000000000000000000000000000000000000000000000000000000000000000000000000000687984503041546
"projectsphinx-gallery:typepr_reply:author_groupnonmember:year2014"	0.0551234522659119	0.121943633822756	488621.572279454	0.452040426694463	0.651240059821812
"projectmatplotlib:typeissue_post:author_groupmember:year2015"	0.0870493100510542	0.0128337246966006	503580.2369578	6.78285627196847	0.0000000000117952046202724
"projectmayavi:typeissue_post:author_groupmember:year2015"	0.107155071782938	0.0454122542271953	497260.356336485	2.35960697407458	0.0182946896761567
"projectnumpy:typeissue_post:author_groupmember:year2015"	0.0658451775679317	0.014997015261941	499457.146256071	4.39055214773515	0.0000113086369325972
"projectpandas:typeissue_post:author_groupmember:year2015"	0.0580033217734396	0.00902715151321185	507496.378226603	6.42542907234334	0.000000000131613825153554
"projectscikit-image:typeissue_post:author_groupmember:year2015"	0.0183655734389119	0.022057985808425	495939.742262417	0.832604282114334	0.405068344109849
"projectscikit-learn:typeissue_post:author_groupmember:year2015"	0.0587053351194278	0.011337612692944	505705.602459286	5.17792737407261	0.000000224450140138116
"projectscipy:typeissue_post:author_groupmember:year2015"	0.0726708282314248	0.0162874125058185	497876.811439953	4.4617785793455	0.00000812999624745093
"projectsphinx-gallery:typeissue_post:author_groupmember:year2015"	0.0669924991062147	0.0490048417255891	493275.711790334	1.36705877923962	0.171607505247533
"projectmatplotlib:typepr_post:author_groupmember:year2015"	0.0896405577187725	0.0085103825498071	505463.933058582	10.5330820552602	0.00000000000000000000000006118817391432
"projectmayavi:typepr_post:author_groupmember:year2015"	0.0838643344394256	0.0429746579574269	494441.26074751	1.95148346549974	0.0510001250675975
"projectnumpy:typepr_post:author_groupmember:year2015"	0.0581134221813497	0.00928482563431691	507477.2320268	6.25896753155614	0.000000000387842428128732
"projectpandas:typepr_post:author_groupmember:year2015"	0.0615449011323918	0.00839966459184435	506250.90011656	7.32706651074483	0.000000000000235592519401219
"projectscikit-image:typepr_post:author_groupmember:year2015"	0.0585465339585656	0.0157971549195749	501526.362223479	3.7061441922063	0.00021046112983314
"projectscikit-learn:typepr_post:author_groupmember:year2015"	0.0621717776217446	0.00941008992880385	507615.848390394	6.60692704236966	0.0000000000392764380709727
"projectscipy:typepr_post:author_groupmember:year2015"	0.0659388507906522	0.0101013645916999	506923.71828473	6.52771714079433	0.0000000000668422586550513
"projectsphinx-gallery:typepr_post:author_groupmember:year2015"	0.0707258277085006	0.0422950057894178	490512.012567539	1.67220281421965	0.0944849735356812
"projectmatplotlib:typeissue_reply:author_groupmember:year2015"	0.113518864718	0.00484558888953621	395865.49007196	23.4272587513848	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000272866008494253
"projectmayavi:typeissue_reply:author_groupmember:year2015"	0.154204643804164	0.0333057536067269	433399.950584069	4.62997011342264	0.00000365824359739273
"projectnumpy:typeissue_reply:author_groupmember:year2015"	0.0937080383462061	0.00473735364565718	412000.818137306	19.7806719437359	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000479555162315134
"projectpandas:typeissue_reply:author_groupmember:year2015"	0.094640930921835	0.00382899669040878	274667.97030936	24.7169006854721	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000989278648884868
"projectscikit-image:typeissue_reply:author_groupmember:year2015"	0.0961240279589283	0.0077111341196362	496372.850885835	12.465614845701	0.0000000000000000000000000000000000116406260329785
"projectscikit-learn:typeissue_reply:author_groupmember:year2015"	0.0902207713779961	0.00426414994518383	326448.953308484	21.1579734619549	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000271824759497843
"projectscipy:typeissue_reply:author_groupmember:year2015"	0.08842337782567	0.00521443873789707	445651.174824427	16.9574104271345	0.000000000000000000000000000000000000000000000000000000000000000177767300039594
"projectsphinx-gallery:typeissue_reply:author_groupmember:year2015"	0.0689265952069044	0.0230216260939802	494393.042168165	2.9939933402414	0.00275365568854464
"projectmatplotlib:typepr_reply:author_groupmember:year2015"	0.141333704997932	0.00425712315590691	324379.013722244	33.1993460893483	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000280484773141354
"projectmayavi:typepr_reply:author_groupmember:year2015"	0.178297107847427	0.0320122926783365	442600.382044726	5.56964506225712	0.0000000255406405439257
"projectnumpy:typepr_reply:author_groupmember:year2015"	0.169408567041318	0.00438272768178175	374551.440629375	38.6536831264968	0
"projectpandas:typepr_reply:author_groupmember:year2015"	0.159313677338328	0.00368058972267489	248609.779894231	43.2848237218208	0
"projectscikit-image:typepr_reply:author_groupmember:year2015"	0.173305624309976	0.00663898408890487	470077.143002201	26.1042385384845	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000417960462957691
"projectscikit-learn:typepr_reply:author_groupmember:year2015"	0.142413949949574	0.00361638708077481	225437.032826005	39.3801732968978	0
"projectscipy:typepr_reply:author_groupmember:year2015"	0.163540910268873	0.00431562522823131	359308.629755898	37.895067717893	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000130052599533235
"projectsphinx-gallery:typepr_reply:author_groupmember:year2015"	0.0914948414074328	0.0206892875128385	495346.354219107	4.42232925375785	0.00000976632499617255
"projectmatplotlib:typeissue_post:author_groupnonmember:year2015"	0.0741040738013994	0.0106542790143711	353424.816770477	6.95533444369567	0.00000000000352333205047481
"projectmayavi:typeissue_post:author_groupnonmember:year2015"	0.2124284864193	0.0358924411210223	341896.225714899	5.91847419079222	0.00000000325250095623479
"projectnumpy:typeissue_post:author_groupnonmember:year2015"	0.0667707462330198	0.0122846837709259	346430.821216725	5.43528408855308	0.0000000547459647685912
"projectpandas:typeissue_post:author_groupnonmember:year2015"	0.0680486856192299	0.00765289587544901	274107.658542123	8.89188703553835	0.000000000000000000604318816850672
"projectscikit-image:typeissue_post:author_groupnonmember:year2015"	0.106290557312979	0.0210025067710937	314084.408696082	5.06085099609491	0.000000417624072534777
"projectscikit-learn:typeissue_post:author_groupnonmember:year2015"	0.117063027362711	0.0104293187901944	278907.613485164	11.2244174061275	0.0000000000000000000000000000313922048503622
"projectscipy:typeissue_post:author_groupnonmember:year2015"	0.0807979715835955	0.0123871757902307	327826.056056697	6.52271130658514	0.0000000000691475000040533
"projectsphinx-gallery:typeissue_post:author_groupnonmember:year2015"	0.0074697541018576	0.0526516775864053	502813.912795077	0.14187115101127	0.887181838786677
"projectmatplotlib:typepr_post:author_groupnonmember:year2015"	0.0372283345243663	0.0143421195655047	409457.975869106	2.59573449756388	0.00943923386525246
"projectmayavi:typepr_post:author_groupnonmember:year2015"	0.00788191223793398	0.0958874980775137	144511.290850925	0.0821995817594738	0.934488119871722
"projectnumpy:typepr_post:author_groupnonmember:year2015"	0.0390789843751507	0.0146319213726841	457885.73225357	2.6708033333275	0.00756726407381199
"projectpandas:typepr_post:author_groupnonmember:year2015"	0.0491756832271845	0.0114608754652402	415546.903585016	4.29074405147583	0.0000178115649747376
"projectscikit-image:typepr_post:author_groupnonmember:year2015"	0.0649325072883549	0.0237067535400104	497354.828936928	2.73898773945437	0.0061630865888561
"projectscikit-learn:typepr_post:author_groupnonmember:year2015"	0.0514514997937891	0.0102594773458661	366147.786951636	5.01502153172752	0.000000530522276474396
"projectscipy:typepr_post:author_groupnonmember:year2015"	0.0588029229500882	0.0146096219993446	477813.64717315	4.02494485844509	0.0000569974397830974
"projectsphinx-gallery:typepr_post:author_groupnonmember:year2015"	0.114037653042853	0.0704458511210692	489040.578494093	1.61879871174906	0.10549122427043
"projectmatplotlib:typeissue_reply:author_groupnonmember:year2015"	0.15854272773163	0.0074652141052342	214589.305895721	21.2375325739779	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000545244995345445
"projectmayavi:typeissue_reply:author_groupnonmember:year2015"	0.119418470098886	0.0273087489631399	219114.218703881	4.37290152910598	0.0000122662448011678
"projectnumpy:typeissue_reply:author_groupnonmember:year2015"	0.15684004631747	0.00786692336008939	270138.648786931	19.9366434803666	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000226722408374772
"projectpandas:typeissue_reply:author_groupnonmember:year2015"	0.147789525718803	0.00567847085934815	152683.182311576	26.0262893619513	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000529207609273481
"projectscikit-image:typeissue_reply:author_groupnonmember:year2015"	0.121519561718622	0.0118458856835551	234563.408284112	10.2583770403356	0.00000000000000000000000109827691476411
"projectscikit-learn:typeissue_reply:author_groupnonmember:year2015"	0.130089661619759	0.00664793123230638	142730.344184566	19.5684427341206	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000371792021567223
"projectscipy:typeissue_reply:author_groupnonmember:year2015"	0.156110218058363	0.00833531588485837	260918.818406182	18.7287704767071	0.00000000000000000000000000000000000000000000000000000000000000000000000000000324782710868293
"projectsphinx-gallery:typeissue_reply:author_groupnonmember:year2015"	0.0682371065568582	0.0354399373222368	463723.678409213	1.92542966248541	0.0541762384401906
"projectmatplotlib:typepr_reply:author_groupnonmember:year2015"	0.139958873800019	0.0090546328776676	328549.528437491	15.457156097981	0.0000000000000000000000000000000000000000000000000000070535442086547
"projectmayavi:typepr_reply:author_groupnonmember:year2015"	0.202064023121769	0.074534877529561	398490.221319346	2.7109995993705	0.00670835802633532
"projectnumpy:typepr_reply:author_groupnonmember:year2015"	0.166229082943892	0.00967024481597566	402885.714223108	17.1897491849714	0.00000000000000000000000000000000000000000000000000000000000000000334657061549186
"projectpandas:typepr_reply:author_groupnonmember:year2015"	0.146111525972774	0.00795334170895698	253042.265037354	18.3710861823307	0.0000000000000000000000000000000000000000000000000000000000000000000000000025069519197628
"projectscikit-image:typepr_reply:author_groupnonmember:year2015"	0.14744481668852	0.0110999846296605	446059.290603287	13.2833352124228	0.000000000000000000000000000000000000000294367107855601
"projectscikit-learn:typepr_reply:author_groupnonmember:year2015"	0.151189073041373	0.00676915699699971	215124.456449609	22.3349928371264	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000225776308512974
"projectscipy:typepr_reply:author_groupnonmember:year2015"	0.169665117718285	0.00864134990297106	371773.0976664	19.6340987951374	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000874204799184735
"projectsphinx-gallery:typepr_reply:author_groupnonmember:year2015"	0.0845210686023077	0.0241439040864262	493477.723250825	3.50072085689844	0.00046404251270717
"projectmatplotlib:typeissue_post:author_groupmember:year2016"	0.0966638244999735	0.0116537953977661	505204.614964211	8.2946217262835	0.000000000000000109194103292967
"projectmayavi:typeissue_post:author_groupmember:year2016"	0.113698674378484	0.0381704028200405	488938.992660762	2.97871298122086	0.00289475986178244
"projectnumpy:typeissue_post:author_groupmember:year2016"	0.0691236738713931	0.0159676440312778	498336.133983644	4.32898389618356	0.000014982804407303
"projectpandas:typeissue_post:author_groupmember:year2016"	0.063949643092783	0.00871698025952306	507016.973304187	7.33621520169439	0.000000000000220044231138205
"projectscikit-image:typeissue_post:author_groupmember:year2016"	0.0371738081224789	0.0201358726365863	497537.5864054	1.84614835390522	0.0648712611264701
"projectscikit-learn:typeissue_post:author_groupmember:year2016"	0.0572681745697206	0.0120356438044231	504699.897924705	4.75821447529665	0.00000195366822596664
"projectscipy:typeissue_post:author_groupmember:year2016"	0.0868751927113442	0.0191627559254603	496291.08517262	4.53354376840541	0.00000580157642002775
"projectsphinx-gallery:typeissue_post:author_groupmember:year2016"	0.0506222610785537	0.0451619504455698	489898.085884066	1.12090511103069	0.262328804557995
"projectmatplotlib:typepr_post:author_groupmember:year2016"	0.0890639188125465	0.00827708362575164	506492.705468097	10.7603019178701	0.00000000000000000000000000533541122380502
"projectmayavi:typepr_post:author_groupmember:year2016"	0.115197908330686	0.0311453030085599	450431.652452609	3.69872491845804	0.000216711010581985
"projectnumpy:typepr_post:author_groupmember:year2016"	0.0520807954358232	0.00925737279825231	507496.748193667	5.62587210981235	0.0000000184669846979767
"projectpandas:typepr_post:author_groupmember:year2016"	0.0499552616336445	0.00775116522966445	503825.903963053	6.44487121013251	0.000000000115802431613446
"projectscikit-image:typepr_post:author_groupmember:year2016"	0.0335979147044239	0.0159036228463209	501981.944325837	2.11259503756381	0.0346359362131876
"projectscikit-learn:typepr_post:author_groupmember:year2016"	0.0437592647266844	0.010241055844528	507305.511825226	4.27292511543777	0.0000192960363866447
"projectscipy:typepr_post:author_groupmember:year2016"	0.0744850907749831	0.010546603372793	506061.895930741	7.06247197719904	0.0000000000016377544865594
"projectsphinx-gallery:typepr_post:author_groupmember:year2016"	0.0636338142947628	0.0313540163298276	491700.44247458	2.02952673193025	0.0424052065032785
"projectmatplotlib:typeissue_reply:author_groupmember:year2016"	0.11411342138429	0.00461387945166219	373931.950966785	24.7326404124364	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000612515496722744
"projectmayavi:typeissue_reply:author_groupmember:year2016"	0.18783294612914	0.0238976873527672	324770.289188507	7.85987963422701	0.0000000000000038567029545069
"projectnumpy:typeissue_reply:author_groupmember:year2016"	0.0884961473593541	0.00464269422023681	405263.354559645	19.0613775453082	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000573726099992956
"projectpandas:typeissue_reply:author_groupmember:year2016"	0.0943698986937914	0.00368056544398577	251667.202717922	25.6400545323808	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000839018829069594
"projectscikit-image:typeissue_reply:author_groupmember:year2016"	0.093348094004321	0.00841963842948551	502604.088490664	11.0869480662515	0.000000000000000000000000000146268524471887
"projectscikit-learn:typeissue_reply:author_groupmember:year2016"	0.0932659145811402	0.0042280819654624	325768.805884338	22.0586817717807	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000946110509428106
"projectscipy:typeissue_reply:author_groupmember:year2016"	0.104439732812143	0.00545293509652144	459214.704877107	19.1529389151849	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000984641502633346
"projectsphinx-gallery:typeissue_reply:author_groupmember:year2016"	0.0834686160419875	0.0166382200176349	498236.210277326	5.01667942565483	0.000000525901972776598
"projectmatplotlib:typepr_reply:author_groupmember:year2016"	0.146123304540092	0.00425564997181432	330649.434738821	34.3363071464722	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000644540156199331
"projectmayavi:typepr_reply:author_groupmember:year2016"	0.263031944698569	0.0235808496735672	340837.400167055	11.1544727327367	0.0000000000000000000000000000688852635985713
"projectnumpy:typepr_reply:author_groupmember:year2016"	0.16355455689412	0.00423507791560131	358316.933335445	38.619019567884	0
"projectpandas:typepr_reply:author_groupmember:year2016"	0.155696789781015	0.00360647221022202	235990.588877021	43.1714930007543	0
"projectscikit-image:typepr_reply:author_groupmember:year2016"	0.158809750535768	0.00649082042864026	462859.788885113	24.4668223811942	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000404626008735347
"projectscikit-learn:typepr_reply:author_groupmember:year2016"	0.148486338915626	0.00361318910186652	229592.838468788	41.0956456275482	0
"projectscipy:typepr_reply:author_groupmember:year2016"	0.17887768549839	0.00453843882838889	385500.683336234	39.4139245371057	0
"projectsphinx-gallery:typepr_reply:author_groupmember:year2016"	0.137726527516186	0.0112454673959736	505553.827796786	12.247292412719	0.000000000000000000000000000000000175667618610718
"projectmatplotlib:typeissue_post:author_groupnonmember:year2016"	0.0852973822449174	0.010381881330862	323155.093573126	8.21598509235081	0.000000000000000211194494990446
"projectmayavi:typeissue_post:author_groupnonmember:year2016"	0.145577930006388	0.0276175418225703	289750.109477796	5.27121243960299	0.000000135622206834949
"projectnumpy:typeissue_post:author_groupnonmember:year2016"	0.0558701500817437	0.0111831899905175	286955.620660887	4.99590457902597	0.000000585949117276183
"projectpandas:typeissue_post:author_groupnonmember:year2016"	0.0439962757337525	0.00741584706892433	240270.122866243	5.93273773378044	0.00000000298330386780032
"projectscikit-image:typeissue_post:author_groupnonmember:year2016"	0.0717359400711415	0.0210122692360537	344213.25122269	3.41400251754123	0.000640233576314853
"projectscikit-learn:typeissue_post:author_groupnonmember:year2016"	0.0831445893411676	0.0101444519431232	271821.243539509	8.19606517999532	0.000000000000000249447136879297
"projectscipy:typeissue_post:author_groupnonmember:year2016"	0.0837288244739502	0.0113949301643958	275515.06210886	7.3479015023336	0.000000000000201895609264281
"projectsphinx-gallery:typeissue_post:author_groupnonmember:year2016"	0.153492207176599	0.0420772798686949	502792.19817227	3.64786430243547	0.00026445592654134
"projectmatplotlib:typepr_post:author_groupnonmember:year2016"	0.0471904145935565	0.0146414885806296	334966.174979152	3.2230612573088	0.00126840557513823
"projectmayavi:typepr_post:author_groupnonmember:year2016"	0.0904876820183613	0.0588006394752815	505486.356698599	1.53888942069074	0.12383192027295
"projectnumpy:typepr_post:author_groupnonmember:year2016"	0.0313174985336461	0.0159641472900234	414407.882811625	1.96173951321644	0.0497934873899262
"projectpandas:typepr_post:author_groupnonmember:year2016"	0.0500658195816781	0.0109348200467721	358627.216118929	4.57856822220476	0.00000468326365565185
"projectscikit-image:typepr_post:author_groupnonmember:year2016"	0.045258774799514	0.02284348879157	394288.780092728	1.98125493056105	0.0475633854065988
"projectscikit-learn:typepr_post:author_groupnonmember:year2016"	0.0397412185909454	0.0099780387105085	331670.150445268	3.98286875246249	0.0000681028722219805
"projectscipy:typepr_post:author_groupnonmember:year2016"	0.0587541507052724	0.0147049777453866	407477.88663081	3.99552802612744	0.0000645615522868468
"projectsphinx-gallery:typepr_post:author_groupnonmember:year2016"	0.0342408687315377	0.0632926869041265	502445.491049028	0.540992497022674	0.588512994087306
"projectmatplotlib:typeissue_reply:author_groupnonmember:year2016"	0.16056287197846	0.00688764135311667	169840.711268852	23.3117352874079	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000520962495668381
"projectmayavi:typeissue_reply:author_groupnonmember:year2016"	0.20789236115523	0.0193277266351304	220865.224059549	10.7561724707634	0.00000000000000000000000000562851545011205
"projectnumpy:typeissue_reply:author_groupnonmember:year2016"	0.137979652218321	0.00774932897272735	222555.618819417	17.8053677555722	0.0000000000000000000000000000000000000000000000000000000000000000000000719269935533708
"projectpandas:typeissue_reply:author_groupnonmember:year2016"	0.158371991477722	0.00559964514434057	158920.894886822	28.28250494369	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000155076759044076
"projectscikit-image:typeissue_reply:author_groupnonmember:year2016"	0.155488612173782	0.0137873280762865	271338.840458973	11.2776464963661	0.0000000000000000000000000000171792574245368
"projectscikit-learn:typeissue_reply:author_groupnonmember:year2016"	0.134842525016402	0.00586105855779062	139085.253605082	23.0065138723392	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000664166426662539
"projectscipy:typeissue_reply:author_groupnonmember:year2016"	0.167908487556729	0.00861085540753475	245427.922540256	19.4996292017405	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000128206513494242
"projectsphinx-gallery:typeissue_reply:author_groupnonmember:year2016"	0.158596221481117	0.0292926724541414	460831.276723717	5.41419434260923	0.000000061595908705934
"projectmatplotlib:typepr_reply:author_groupnonmember:year2016"	0.164395744271951	0.0103131545599724	230865.212938652	15.9403937288021	0.00000000000000000000000000000000000000000000000000000000356492427362489
"projectmayavi:typepr_reply:author_groupnonmember:year2016"	0.265027637502306	0.0406776221194396	486388.575685577	6.51531785029418	0.0000000000726062419336472
"projectnumpy:typepr_reply:author_groupnonmember:year2016"	0.180992678165833	0.00979192230816742	378093.900418592	18.4838760428958	0.000000000000000000000000000000000000000000000000000000000000000000000000000300903729512464
"projectpandas:typepr_reply:author_groupnonmember:year2016"	0.145519843174064	0.00790417156418768	243857.982532183	18.4105117142684	0.00000000000000000000000000000000000000000000000000000000000000000000000000121790511141107
"projectscikit-image:typepr_reply:author_groupnonmember:year2016"	0.189342701910039	0.0150626612197641	254103.77606732	12.5703352911899	0.00000000000000000000000000000000000315157041776384
