"t_stats" "p_value" "p_val_adjusted"
"pr_post:nonmember:numpyTRUE:year2015-pr_post:nonmember:numpyFALSE:year2015" -1.54335098376801 0.122745639633194 0.314094978890074
"issue_reply:nonmember:numpyTRUE:year2015-issue_reply:nonmember:numpyFALSE:year2015" -2.05921920938248 0.039473243791442 0.139700958461886
"pr_reply:nonmember:numpyTRUE:year2015-pr_reply:nonmember:numpyFALSE:year2015" -0.393938486072278 0.693626455321936 0.837703167109876
"issue_post:member:numpyTRUE:year2016-issue_post:member:numpyFALSE:year2016" -2.29207645442309 0.0219012318145453 0.0958473263281713
"pr_post:member:numpyTRUE:year2016-pr_post:member:numpyFALSE:year2016" -1.28915459671176 0.197344346 0.407711415340102
"issue_reply:member:numpyTRUE:year2016-issue_reply:member:numpyFALSE:year2016" -2.12377168845819 0.0336892394843049 0.130585909239163
"pr_reply:member:numpyTRUE:year2016-pr_reply:member:numpyFALSE:year2016" 1.63262967561431 0.102546906009111 0.274582833853342
"issue_post:nonmember:numpyTRUE:year2016-issue_post:nonmember:numpyFALSE:year2016" -4.4297772989645 0.00000943304489298136 0.000202065751128601
"pr_post:nonmember:numpyTRUE:year2016-pr_post:nonmember:numpyFALSE:year2016" -1.32401492187871 0.185498089009316 0.397356432772588
"issue_reply:nonmember:numpyTRUE:year2016-issue_reply:nonmember:numpyFALSE:year2016" -1.41529742388284 0.156981310009572 0.363019279397135
"pr_reply:nonmember:numpyTRUE:year2016-pr_reply:nonmember:numpyFALSE:year2016" 1.48759735116733 0.136857112420374 0.333537992545463
"issue_post:member:numpyTRUE:year2018-issue_post:member:numpyFALSE:year2018" -0.450097030907831 0.652640477586459 0.81021245568247
"pr_post:member:numpyTRUE:year2018-pr_post:member:numpyFALSE:year2018" -0.2039834118125 0.838366461832941 0.907487100973422
"issue_reply:member:numpyTRUE:year2018-issue_reply:member:numpyFALSE:year2018" -3.29399849398225 0.000987730276801102 0.0089334716146233
"pr_reply:member:numpyTRUE:year2018-pr_reply:member:numpyFALSE:year2018" 0.631174693502203 0.527926306762752 0.725898671798784
"issue_post:nonmember:numpyTRUE:year2018-issue_post:nonmember:numpyFALSE:year2018" -4.50909219957221 0.00000651056118794457 0.00016561240021834
"pr_post:nonmember:numpyTRUE:year2018-pr_post:nonmember:numpyFALSE:year2018" -2.51963795370705 0.0117475596348888 0.0652516717888607
"issue_reply:nonmember:numpyTRUE:year2018-issue_reply:nonmember:numpyFALSE:year2018" -3.5712616583664 0.000355265753743561 0.00380508320456919
"pr_reply:nonmember:numpyTRUE:year2018-pr_reply:nonmember:numpyFALSE:year2018" -0.214761553826195 0.829953229058558 0.90560580221671
"issue_post:member:scikit-imageTRUE:year2011-issue_post:member:scikit-imageFALSE:year2011" 0.217308706693773 0.827967772258253 0.90560580221671
"pr_post:member:scikit-imageTRUE:year2011-pr_post:member:scikit-imageFALSE:year2011" -0.454272470644923 0.649632727787626 0.81021245568247
"issue_reply:member:scikit-imageTRUE:year2011-issue_reply:member:scikit-imageFALSE:year2011" 2.11614832125436 0.034332194871016 0.131822672759467
"pr_reply:member:scikit-imageTRUE:year2011-pr_reply:member:scikit-imageFALSE:year2011" 1.78539301751562 0.074197590440876 0.217316921895154
"issue_post:nonmember:scikit-imageTRUE:year2011-issue_post:nonmember:scikit-imageFALSE:year2011" 0.266222579922122 0.790067794064309 0.895264638548434
"pr_post:nonmember:scikit-imageTRUE:year2011-pr_post:nonmember:scikit-imageFALSE:year2011" -0.505522471226133 0.61319191955412 0.779903472682896
"issue_reply:nonmember:scikit-imageTRUE:year2011-issue_reply:nonmember:scikit-imageFALSE:year2011" -1.17090367675198 0.241637497073549 0.451130556463003
"pr_reply:nonmember:scikit-imageTRUE:year2011-pr_reply:nonmember:scikit-imageFALSE:year2011" 0.347246913689015 0.728405828926397 0.854354963611077
"issue_post:member:scikit-imageTRUE:year2012-issue_post:member:scikit-imageFALSE:year2012" -2.01207217223185 0.0442123296052621 0.151979373434528
"pr_post:member:scikit-imageTRUE:year2012-pr_post:member:scikit-imageFALSE:year2012" -1.41909154294443 0.155872329201192 0.363019279397135
"issue_reply:member:scikit-imageTRUE:year2012-issue_reply:member:scikit-imageFALSE:year2012" 0.318660906192852 0.749983662634979 0.869430132961505
"pr_reply:member:scikit-imageTRUE:year2012-pr_reply:member:scikit-imageFALSE:year2012" 1.75498031698015 0.0792626745817246 0.223068959363075
"issue_post:nonmember:scikit-imageTRUE:year2012-issue_post:nonmember:scikit-imageFALSE:year2012" -2.0431068278164 0.0410418641697476 0.144000333767994
"pr_post:nonmember:scikit-imageTRUE:year2012-pr_post:nonmember:scikit-imageFALSE:year2012" 0.0661418334067913 0.947264905508393 0.96536759478281
"issue_reply:nonmember:scikit-imageTRUE:year2012-issue_reply:nonmember:scikit-imageFALSE:year2012" -0.552287036349289 0.58075171098392 0.765284232948225
