"Estimate"	"Std..Error"	"df"	"t.value"	"Pr...t.."
"projectnumpy:typepr_reply:author_groupmember:year2014"	0.220475566960571	0.00869236990227758	352413.743279834	25.3642642270438	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000839486629990021
"projectpandas:typepr_reply:author_groupmember:year2014"	0.205341889915498	0.00654225486718761	144944.269688381	31.3870208489402	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000161580685053465
"projectscikit-image:typepr_reply:author_groupmember:year2014"	0.239892725714162	0.0122111204564883	365143.85075516	19.6454311108443	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000700807483092895
"projectscikit-learn:typepr_reply:author_groupmember:year2014"	0.240093138460728	0.0071366900608976	170909.766808205	33.6420856744521	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000263765643662609
"projectscipy:typepr_reply:author_groupmember:year2014"	0.205053585497622	0.00902515356195951	366530.120891593	22.7202323029617	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033923844269802
"projectmatplotlib:typeissue_post:author_groupnonmember:year2014"	0.0552304198519426	0.0220133631006486	350313.759014437	2.50894965932376	0.0121095217302051
"projectmayavi:typeissue_post:author_groupnonmember:year2014"	0.11552761510609	0.0796418280496092	334318.642453299	1.45058969558217	0.146895084526335
"projectnumpy:typeissue_post:author_groupnonmember:year2014"	0.0331543551257836	0.0239406768100815	369465.783060078	1.38485454646053	0.166097784201577
"projectpandas:typeissue_post:author_groupnonmember:year2014"	0.0911597670601095	0.0147724596109813	254302.515902234	6.17092680980116	0.000000000679927238511955
"projectscikit-image:typeissue_post:author_groupnonmember:year2014"	0.103689443005887	0.0485068748283823	404194.771072208	2.13762365381693	0.0325478985006553
"projectscikit-learn:typeissue_post:author_groupnonmember:year2014"	0.0983624446684371	0.0247092061336612	298930.842799878	3.98080149302889	0.0000686994982405463
"projectscipy:typeissue_post:author_groupnonmember:year2014"	0.0777936053910231	0.0249494392073464	340901.291186813	3.11805025934678	0.00182066900682581
"projectsphinx-gallery:typeissue_post:author_groupnonmember:year2014"	0.333911698851122	0.184919820720354	491334.379767011	1.80571069964469	0.0709641522581785
"projectmatplotlib:typepr_post:author_groupnonmember:year2014"	0.0862237832349373	0.0272327633411719	356273.612844298	3.16617825942693	0.00154469115365058
"projectmayavi:typepr_post:author_groupnonmember:year2014"	-0.0352811140425133	0.109840995852066	488512.620016166	-0.321201694948486	0.748057685174886
"projectnumpy:typepr_post:author_groupnonmember:year2014"	0.0232413187360001	0.0289983768086528	397295.373093975	0.801469643951422	0.422860290283523
"projectpandas:typepr_post:author_groupnonmember:year2014"	0.0250116065044586	0.0234214334377248	384998.094571934	1.06789392591883	0.285569032339118
"projectscikit-image:typepr_post:author_groupnonmember:year2014"	0.0921427995417223	0.0474185452939503	443258.944134105	1.94318064737169	0.0519949677165275
"projectscikit-learn:typepr_post:author_groupnonmember:year2014"	0.0921386183352913	0.0218994474456058	329396.600799213	4.20734900111735	0.000025845220570216
"projectscipy:typepr_post:author_groupnonmember:year2014"	0.0748630413574469	0.0305887735083441	457013.605968836	2.447402519654	0.014389377880729
"projectsphinx-gallery:typepr_post:author_groupnonmember:year2014"	0.785342446977138	0.412373115569469	490784.354596725	1.90444628256771	0.0568526704492815
"projectmatplotlib:typeissue_reply:author_groupnonmember:year2014"	0.137521327747538	0.014789888030963	169450.447985245	9.29833460940571	0.0000000000000000000144280775853375
"projectmayavi:typeissue_reply:author_groupnonmember:year2014"	0.203947450424735	0.0533835560289612	176843.869256063	3.82041710211458	0.000133271684273244
"projectnumpy:typeissue_reply:author_groupnonmember:year2014"	0.158360522804979	0.0151591629984335	223202.297651472	10.4465215408887	0.000000000000000000000000154076112924732
"projectpandas:typeissue_reply:author_groupnonmember:year2014"	0.229293578123569	0.0104752932543873	98466.3573913974	21.8889889337976	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000592771245094165
"projectscikit-image:typeissue_reply:author_groupnonmember:year2014"	0.184874765717186	0.0316917745831904	277414.128205009	5.83352520168577	0.00000000543283580377253
"projectscikit-learn:typeissue_reply:author_groupnonmember:year2014"	0.176798585294041	0.0156869822770995	164890.679040714	11.2704012901282	0.0000000000000000000000000000188350415109683
"projectscipy:typeissue_reply:author_groupnonmember:year2014"	0.209991413192278	0.0170786197131595	198871.880598958	12.2955728694207	0.0000000000000000000000000000000000985007293460576
"projectsphinx-gallery:typeissue_reply:author_groupnonmember:year2014"	0.20871940840055	0.114704000618035	491938.309731981	1.81963494974851	0.0688152231083737
"projectmatplotlib:typepr_reply:author_groupnonmember:year2014"	0.212025887201468	0.0170833209714319	157672.530222492	12.4112804270338	0.0000000000000000000000000000000000235805116474112
"projectmayavi:typepr_reply:author_groupnonmember:year2014"	0.0267790975043648	0.0657786432040095	55971.166573966	0.407109301742674	0.683929268725134
"projectnumpy:typepr_reply:author_groupnonmember:year2014"	0.194353560452787	0.0162574014023031	244727.085315825	11.9547740529587	0.00000000000000000000000000000000626102578332656
"projectpandas:typepr_reply:author_groupnonmember:year2014"	0.183469069129946	0.0141604947877966	147369.98529347	12.9564024336253	0.000000000000000000000000000000000000022685369204827
"projectscikit-image:typepr_reply:author_groupnonmember:year2014"	0.238563804796052	0.0219428868637494	243991.053804201	10.8720336698344	0.00000000000000000000000000158965693716042
"projectscikit-learn:typepr_reply:author_groupnonmember:year2014"	0.231014366487765	0.013289814144882	169280.286081549	17.3828139332356	0.000000000000000000000000000000000000000000000000000000000000000000127520090267132
"projectscipy:typepr_reply:author_groupnonmember:year2014"	0.231865003821308	0.0162544721154898	301221.079862951	14.2646898757389	0.000000000000000000000000000000000000000000000376021812541291
"projectsphinx-gallery:typepr_reply:author_groupnonmember:year2014"	0.155241995877894	0.237975318631754	490878.914664936	0.652344943880997	0.514178978124219
"projectmatplotlib:typeissue_post:author_groupmember:year2015"	0.141512430720458	0.0260309394340687	506084.991320955	5.43631669839965	0.0000000544182805022677
"projectmayavi:typeissue_post:author_groupmember:year2015"	0.0644498566471862	0.0884985852621581	356344.287063365	0.728258609516382	0.466455772783982
"projectnumpy:typeissue_post:author_groupmember:year2015"	0.0551695497959271	0.030073537733879	501933.766976397	1.83448818972091	0.0665821508845861
"projectpandas:typeissue_post:author_groupmember:year2015"	0.0799751701400298	0.0182024092178435	505719.340579084	4.3936585087666	0.0000111481476563262
"projectscikit-image:typeissue_post:author_groupmember:year2015"	0.0581752141745493	0.0441418037665977	501183.128773557	1.31791656005165	0.187532183846425
"projectscikit-learn:typeissue_post:author_groupmember:year2015"	0.0513594021641233	0.0224219567041423	507403.199251022	2.29058519922282	0.0219878239073216
"projectscipy:typeissue_post:author_groupmember:year2015"	0.0690033946982032	0.0324700997574378	499792.329787685	2.12513651678562	0.0335757124636943
"projectsphinx-gallery:typeissue_post:author_groupmember:year2015"	0.0231577909017001	0.114959347940418	492058.460613862	0.201443304233966	0.840352040532793
"projectmatplotlib:typepr_post:author_groupmember:year2015"	0.0674648660407973	0.0166860647311637	488829.551134163	4.0431861632897	0.0000527377914623791
"projectmayavi:typepr_post:author_groupmember:year2015"	0.0701481557334497	0.0813537260061556	326888.371374837	0.862261130217219	0.388544469704876
"projectnumpy:typepr_post:author_groupmember:year2015"	0.0689210905344963	0.0183329044037213	507689.705755563	3.75942016697073	0.000170326680860642
"projectpandas:typepr_post:author_groupmember:year2015"	0.0338832764381843	0.0169620715731206	500651.691274798	1.99759070064757	0.0457615923734936
"projectscikit-image:typepr_post:author_groupmember:year2015"	0.0739551185153904	0.0318596891394944	506084.239228249	2.32127558406441	0.0202723702154904
"projectscikit-learn:typepr_post:author_groupmember:year2015"	0.0958626598066073	0.018881932545928	504872.397371499	5.07695171420792	0.00000038367413315533
"projectscipy:typepr_post:author_groupmember:year2015"	0.0834813774922827	0.0200854629626336	507563.710470717	4.15630835333937	0.0000323484175571262
"projectsphinx-gallery:typepr_post:author_groupmember:year2015"	0.19377410482746	0.085868117845541	494063.816724607	2.25664786523002	0.0240305219905405
"projectmatplotlib:typeissue_reply:author_groupmember:year2015"	0.164233936444636	0.00936492336363156	316439.760878938	17.5371361908239	0.00000000000000000000000000000000000000000000000000000000000000000000804158028680265
"projectmayavi:typeissue_reply:author_groupmember:year2015"	0.153230642297462	0.0630689758312868	172569.388272573	2.42957238924194	0.0151176590675606
"projectnumpy:typeissue_reply:author_groupmember:year2015"	0.175807787323602	0.00915663243937787	385350.788844784	19.2000485426874	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000403995102484177
"projectpandas:typeissue_reply:author_groupmember:year2015"	0.165655159957012	0.007309767887276	208144.022736644	22.6621641769728	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000145405366932637
"projectscikit-image:typeissue_reply:author_groupmember:year2015"	0.195938828124595	0.015181795365803	448600.086122288	12.9061697515662	0.0000000000000000000000000000000000000422008528299597
"projectscikit-learn:typeissue_reply:author_groupmember:year2015"	0.147492112910145	0.00813390920036149	250911.016752165	18.1329923013635	0.000000000000000000000000000000000000000000000000000000000000000000000000194983394385361
"projectscipy:typeissue_reply:author_groupmember:year2015"	0.180664590362911	0.0100709925894753	420795.081636258	17.9391046868323	0.00000000000000000000000000000000000000000000000000000000000000000000000621153800988414
"projectsphinx-gallery:typeissue_reply:author_groupmember:year2015"	0.16022704320414	0.0486785299127991	496927.373414834	3.29153414228337	0.000996494632706754
"projectmatplotlib:typepr_reply:author_groupmember:year2015"	0.190885909255887	0.00815110990616106	230560.089746579	23.4183947282572	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000384917136241886
"projectmayavi:typepr_reply:author_groupmember:year2015"	0.101927533691725	0.0594879226280397	186192.613166797	1.71341558401775	0.0866377759091575
"projectnumpy:typepr_reply:author_groupmember:year2015"	0.239132121960044	0.00844156978613531	341910.859401977	28.3279209931786	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025088651002287
"projectpandas:typepr_reply:author_groupmember:year2015"	0.230163186814263	0.00702888453693265	182915.575033705	32.745336134758	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000169743523060666
"projectscikit-image:typepr_reply:author_groupmember:year2015"	0.258311450084003	0.0129731704075222	380803.657134837	19.9112045837483	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000360928475899402
"projectscikit-learn:typepr_reply:author_groupmember:year2015"	0.214275988508237	0.00678701030263616	148846.493782711	31.5714841960693	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000480583896131368
"projectscipy:typepr_reply:author_groupmember:year2015"	0.259486542053086	0.00829046920216399	319515.538554028	31.2993795315414	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100816955802036
"projectsphinx-gallery:typepr_reply:author_groupmember:year2015"	0.281891541735717	0.0431849107176646	498665.059231267	6.52754716985927	0.0000000000669191626142133
"projectmatplotlib:typeissue_post:author_groupnonmember:year2015"	0.124572049887987	0.0195898630044389	338204.622498602	6.35900566837861	0.000000000203321514813698
"projectmayavi:typeissue_post:author_groupnonmember:year2015"	0.0859981817157571	0.0658079181033965	288954.194105942	1.30680599226126	0.191279649552932
"projectnumpy:typeissue_post:author_groupnonmember:year2015"	0.0335221694736666	0.0227453624955238	355728.7190822	1.47380238412396	0.140535691100116
"projectpandas:typeissue_post:author_groupnonmember:year2015"	0.0703029686875444	0.0139213377142557	270795.13649204	5.05001531681492	0.000000442060468198973
"projectscikit-image:typeissue_post:author_groupnonmember:year2015"	0.116229707187487	0.0385084360869537	307869.658680412	3.01829206787404	0.00254224568926025
"projectscikit-learn:typeissue_post:author_groupnonmember:year2015"	0.095642329535861	0.0191998984666121	280719.882899141	4.98139767260641	0.000000631640355330286
"projectscipy:typeissue_post:author_groupnonmember:year2015"	0.0382090725777419	0.0230167201697957	338063.157718752	1.66005722343893	0.0969038687424551
"projectsphinx-gallery:typeissue_post:author_groupnonmember:year2015"	0.0687961654786711	0.0885054560816372	412791.120922144	0.777309880367304	0.436976412603836
"projectmatplotlib:typepr_post:author_groupnonmember:year2015"	0.0965651856045079	0.0260091585767584	345756.343150696	3.7127377773304	0.000205061449681017
"projectmayavi:typepr_post:author_groupnonmember:year2015"	0.181875542396286	0.175978094868803	224019.496171281	1.03351239557332	0.301365288404061
"projectnumpy:typepr_post:author_groupnonmember:year2015"	0.0474284422513319	0.026786989834746	437449.65768906	1.77057752826753	0.0766316778418416
"projectpandas:typepr_post:author_groupnonmember:year2015"	0.0762239995311682	0.0202324223202977	372113.440622469	3.76741837059709	0.000164969850391387
"projectscikit-image:typepr_post:author_groupnonmember:year2015"	0.135804099754529	0.042350222508901	470560.556232109	3.2066915286215	0.00134279861251481
"projectscikit-learn:typepr_post:author_groupnonmember:year2015"	0.078179998200014	0.0185503415146315	314822.551171636	4.21447756842374	0.0000250426686594883
"projectscipy:typepr_post:author_groupnonmember:year2015"	0.149270599436592	0.0266404578158301	429770.629192932	5.60315443783001	0.0000000210613831830321
"projectsphinx-gallery:typepr_post:author_groupnonmember:year2015"	0.29567955099653	0.124377514332315	491503.699802896	2.37727496472173	0.0174414618110041
"projectmatplotlib:typeissue_reply:author_groupnonmember:year2015"	0.181555033991737	0.0132607038875467	160592.029637191	13.6912064043778	0.00000000000000000000000000000000000000000121098691017335
"projectmayavi:typeissue_reply:author_groupnonmember:year2015"	0.0933045289583848	0.0487093494811267	178802.210526675	1.91553633855318	0.0554257327006938
"projectnumpy:typeissue_reply:author_groupnonmember:year2015"	0.174103956442538	0.0139325339626853	197593.968172983	12.4962161878687	0.00000000000000000000000000000000000807733084465966
"projectpandas:typeissue_reply:author_groupnonmember:year2015"	0.208096289713888	0.00988762097205417	106533.53985346	21.0461434860863	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000393423545400619
"projectscikit-image:typeissue_reply:author_groupnonmember:year2015"	0.229217680319873	0.0205409903067267	145112.361600604	11.1590374610522	0.0000000000000000000000000000664668960154928
"projectscikit-learn:typeissue_reply:author_groupnonmember:year2015"	0.197025256844607	0.0115224526673052	99243.4968253215	17.0992463612946	0.0000000000000000000000000000000000000000000000000000000000000000186656105475093
"projectscipy:typeissue_reply:author_groupnonmember:year2015"	0.238388593138692	0.0149804801511686	196395.665849545	15.9132811988069	0.00000000000000000000000000000000000000000000000000000000556466829499749
"projectsphinx-gallery:typeissue_reply:author_groupnonmember:year2015"	0.189326592546978	0.0579908189630854	383590.726887961	3.26476838803563	0.00109563212911094
"projectmatplotlib:typepr_reply:author_groupnonmember:year2015"	0.189067506703143	0.0156949779423399	194474.437910758	12.0463696984945	0.00000000000000000000000000000000208317849247137
"projectmayavi:typepr_reply:author_groupnonmember:year2015"	0.164096388345525	0.132878808714999	284191.019693899	1.23493271750714	0.216856566713262
"projectnumpy:typepr_reply:author_groupnonmember:year2015"	0.226733229796695	0.0165938347326745	277134.339481268	13.6637030228004	0.00000000000000000000000000000000000000000172655452215625
"projectpandas:typepr_reply:author_groupnonmember:year2015"	0.2012791487134	0.0131750088467328	118283.533889645	15.2773444826426	0.000000000000000000000000000000000000000000000000000121575223064942
"projectscikit-image:typepr_reply:author_groupnonmember:year2015"	0.205013577933669	0.0198166377227011	285665.470274525	10.3455278742273	0.00000000000000000000000044299262396693
"projectscikit-learn:typepr_reply:author_groupnonmember:year2015"	0.228958411928183	0.0114524018080923	106402.773048401	19.9921741975907	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000938597921847638
"projectscipy:typepr_reply:author_groupnonmember:year2015"	0.280098445579893	0.0148121374062837	224956.045034245	18.9100625991404	0.000000000000000000000000000000000000000000000000000000000000000000000000000000108705814018174
"projectsphinx-gallery:typepr_reply:author_groupnonmember:year2015"	0.264965954191149	0.0433878516727723	497146.862000651	6.10691573737047	0.00000000101649664976807
"projectmatplotlib:typeissue_post:author_groupmember:year2016"	0.120748473903602	0.0235427984179972	507119.441265562	5.12889214611361	0.000000291559142101655
"projectmayavi:typeissue_post:author_groupmember:year2016"	0.0048058366664342	0.0728117144861511	315250.82311795	0.0660036190652848	0.947374985996171
"projectnumpy:typeissue_post:author_groupmember:year2016"	-0.011148170994251	0.032840460718788	500150.354534739	-0.339464512684901	0.734259968902251
"projectpandas:typeissue_post:author_groupmember:year2016"	0.132347446977655	0.0179617906902771	505570.967371583	7.36827687504985	0.000000000000173108839693944
"projectscikit-image:typeissue_post:author_groupmember:year2016"	-0.0246723945107186	0.0413745858368522	502391.54406555	-0.596317618936575	0.550963331654879
"projectscikit-learn:typeissue_post:author_groupmember:year2016"	0.103396950009233	0.0240255300069174	506646.575640536	4.30362826457786	0.0000168054955022731
"projectscipy:typeissue_post:author_groupmember:year2016"	0.0281164346640356	0.0380881826963408	500058.392125887	0.738193126413899	0.460397445621565
"projectsphinx-gallery:typeissue_post:author_groupmember:year2016"	-0.096220260078572	0.0948212747662615	492144.935072861	-1.0147539179974	0.310223644094448
"projectmatplotlib:typepr_post:author_groupmember:year2016"	0.0946458835204109	0.0162887396846832	500004.015784045	5.81050991989328	0.00000000623204262721504
"projectmayavi:typepr_post:author_groupmember:year2016"	0.038715367407265	0.0588136179976395	206079.095821766	0.658272160859391	0.510363998693827
"projectnumpy:typepr_post:author_groupmember:year2016"	0.0410371168648541	0.0183075964326922	507694.498918841	2.24153492872354	0.0249918758554119
"projectpandas:typepr_post:author_groupmember:year2016"	0.0266469065599034	0.015360344572188	496786.357395828	1.73478572923106	0.0827793850305961
"projectscikit-image:typepr_post:author_groupmember:year2016"	0.072547344852293	0.0313141887691129	507119.987933355	2.31675632369729	0.0205174058552365
"projectscikit-learn:typepr_post:author_groupmember:year2016"	0.0779417488121142	0.0208535831979494	507659.025039475	3.73757104821097	0.000185826950112567
"projectscipy:typepr_post:author_groupmember:year2016"	0.0785427212164509	0.0208474974511724	507213.629901019	3.76748918667137	0.000164916312412845
"projectsphinx-gallery:typepr_post:author_groupmember:year2016"	0.0647142894167174	0.0647696431110775	494841.704075476	0.999145375955444	0.317724761160317
"projectmatplotlib:typeissue_reply:author_groupmember:year2016"	0.182864474512744	0.00892202482220786	294443.298063995	20.495849110123	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000272513727013093
"projectmayavi:typeissue_reply:author_groupmember:year2016"	0.172630332728328	0.0432460170485142	74010.1317374256	3.99182039202981	0.0000656311979826903
"projectnumpy:typeissue_reply:author_groupmember:year2016"	0.148586428921625	0.00898994135370635	381790.220843777	16.5280754429356	0.000000000000000000000000000000000000000000000000000000000000242000988962247
"projectpandas:typeissue_reply:author_groupmember:year2016"	0.157355763194628	0.007042781614974	188947.824857462	22.3428428989003	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000197233574142879
"projectscikit-image:typeissue_reply:author_groupmember:year2016"	0.175346571727275	0.0163976185335672	466031.775492076	10.6934169354121	0.000000000000000000000000011005208565339
"projectscikit-learn:typeissue_reply:author_groupmember:year2016"	0.169046144853256	0.00808074503201419	256204.659248881	20.919623646524	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000428105039349366
"projectscipy:typeissue_reply:author_groupmember:year2016"	0.166949732685247	0.0105754182895322	438522.645766114	15.7865843330753	0.0000000000000000000000000000000000000000000000000000000398842280978813
"projectsphinx-gallery:typeissue_reply:author_groupmember:year2016"	0.232909471871731	0.0339611106555701	501426.049583146	6.85812293460818	0.00000000000698514450919451
"projectmatplotlib:typepr_reply:author_groupmember:year2016"	0.173133127442188	0.00814052310119274	244596.534667201	21.2680592254349	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000276745821125351
"projectmayavi:typepr_reply:author_groupmember:year2016"	0.126269676773308	0.043488894965863	86142.0497119879	2.90349241737285	0.0036911956125739
"projectnumpy:typepr_reply:author_groupmember:year2016"	0.218534054396337	0.00812555297868754	326012.595018285	26.8946685806527	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000378882992114232
"projectpandas:typepr_reply:author_groupmember:year2016"	0.192839893664301	0.00685150849986263	170336.069505667	28.1456110969091	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000680842462249879
"projectscikit-image:typepr_reply:author_groupmember:year2016"	0.231637838519826	0.0125974159533676	359695.647128201	18.3877264493995	0.00000000000000000000000000000000000000000000000000000000000000000000000000178443656198597
"projectscikit-learn:typepr_reply:author_groupmember:year2016"	0.194865647412629	0.00680551993061911	158251.052813773	28.633469506995	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000743938058042835
"projectscipy:typepr_reply:author_groupmember:year2016"	0.262004048305588	0.0087080435916571	343390.094154348	30.0875903465396	0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000127914381955566
"projectsphinx-gallery:typepr_reply:author_groupmember:year2016"	0.201365691917162	0.022308892949208	507352.533960371	9.02625210384142	0.000000000000000000178248177095633
"projectmatplotlib:typeissue_post:author_groupnonmember:year2016"	0.120387785834564	0.0189689936792433	312303.923481042	6.34655627337247	0.000000000220488222106256
"projectmayavi:typeissue_post:author_groupnonmember:year2016"	-0.00339932251191125	0.0513554721215394	301155.350988982	-0.0661920214435243	0.947224992749203
"projectnumpy:typeissue_post:author_groupnonmember:year2016"	0.0167393298649488	0.0204679554614581	318825.194483244	0.817831067517693	0.413454266793717
"projectpandas:typeissue_post:author_groupnonmember:year2016"	0.128163625004948	0.0132801419184217	240873.886186845	9.65077224266439	0.000000000000000000000492375153224406
"projectscikit-image:typeissue_post:author_groupnonmember:year2016"	0.0504800193982775	0.0376803190252048	347901.209473101	1.33969193213335	0.180346396655901
"projectscikit-learn:typeissue_post:author_groupnonmember:year2016"	0.0649691129160031	0.0186136057950726	284728.649906767	3.49040984488892	0.000482353227537006
"projectscipy:typeissue_post:author_groupnonmember:year2016"	0.086405344934164	0.0211645786285929	295833.482004988	4.08254501308295	0.000044556868539223
"projectsphinx-gallery:typeissue_post:author_groupnonmember:year2016"	0.0203040619037103	0.077313666382732	506403.51813102	0.262619312389061	0.792844120111236
"projectmatplotlib:typepr_post:author_groupnonmember:year2016"	0.080963651278834	0.026165073789504	310002.811979012	3.0943406439508	0.00197268413945464
"projectmayavi:typepr_post:author_groupnonmember:year2016"	0.256693903906182	0.103193110145268	478190.435560698	2.48751010164173	0.0128644180797373
"projectnumpy:typepr_post:author_groupnonmember:year2016"	0.0713150143944046	0.0286902837371945	367218.217170481	2.48568522527195	0.0129306692457197
"projectpandas:typepr_post:author_groupnonmember:year2016"	0.0482201787314556	0.0196826515831924	297139.690247173	2.4498822492307	0.0142908666469855
"projectscikit-image:typepr_post:author_groupnonmember:year2016"	0.324607055858586	0.0421129748508971	284455.894144348	7.70800583449334	0.0000000000000128209234885118
"projectscikit-learn:typepr_post:author_groupnonmember:year2016"	0.119264110838396	0.0179874012410039	301050.507971722	6.63042477567701	0.0000000000335284062400963
"projectscipy:typepr_post:author_groupnonmember:year2016"	0.122502510854335	0.0269322594614613	369226.029759049	4.54854190862188	0.00000540360321900041
"projectsphinx-gallery:typepr_post:author_groupnonmember:year2016"	0.0808656050220992	0.10182055370346	499464.181162583	0.794197262544949	0.427080979243823
"projectmatplotlib:typeissue_reply:author_groupnonmember:year2016"	0.191066925225045	0.0120380487990453	128530.318082184	15.8719181500741	0.0000000000000000000000000000000000000000000000000000000112283156757245
"projectmayavi:typeissue_reply:author_groupnonmember:year2016"	0.180205550793159	0.0347519198461543	142317.890970608	5.18548476144407	0.00000021574757936415
"projectnumpy:typeissue_reply:author_groupnonmember:year2016"	0.194138459425541	0.0135582106883185	172222.901530261	14.3188849833118	0.000000000000000000000000000000000000000000000177368241573825
"projectpandas:typeissue_reply:author_groupnonmember:year2016"	0.203850635651741	0.00967072433098684	117947.168754367	21.0791486423168	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000187962446415512
"projectscikit-image:typeissue_reply:author_groupnonmember:year2016"	0.18346961777195	0.0250629505263114	197161.9586765	7.32035191065557	0.000000000000248256992064456
"projectscikit-learn:typeissue_reply:author_groupnonmember:year2016"	0.215810459198382	0.0102291352933218	100913.882295419	21.0976248734609	0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000136731140447213
"projectscipy:typeissue_reply:author_groupnonmember:year2016"	0.204647226925248	0.0153630163519599	194609.583825501	13.3207712754365	0.00000000000000000000000000000000000000018260100992738
"projectsphinx-gallery:typeissue_reply:author_groupnonmember:year2016"	0.233448122904969	0.0492901484982592	372977.855309406	4.73620246677109	0.00000217839943612409
"projectmatplotlib:typepr_reply:author_groupnonmember:year2016"	0.155737247330696	0.0176824239537263	134210.920125619	8.80746031982095	0.00000000000000000129492660521999
"projectmayavi:typepr_reply:author_groupnonmember:year2016"	0.217472679261455	0.0715463263421463	429311.880317187	3.03960650923521	0.00236901678533858
"projectnumpy:typepr_reply:author_groupnonmember:year2016"	0.224488629983417	0.0169382669968524	220812.766203549	13.253341090038	0.000000000000000000000000000000000000000447064587890498
"projectpandas:typepr_reply:author_groupnonmember:year2016"	0.163086304361795	0.0134611298523638	103081.943143469	12.1153503569506	0.000000000000000000000000000000000923483084977991
"projectscikit-image:typepr_reply:author_groupnonmember:year2016"	0.215910589996188	0.0255431214237813	128125.317178556	8.45278798992712	0.0000000000000000287353756072113
"projectscikit-learn:typepr_reply:author_groupnonmember:year2016"	0.219656705527444	0.0108290029144746	111188.909270088	20.284111774856	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000260163696704819
"projectscipy:typepr_reply:author_groupnonmember:year2016"	0.249862821102006	0.0166068120378747	238692.724495432	15.0458029230505	0.00000000000000000000000000000000000000000000000000388296752663002
"projectsphinx-gallery:typepr_reply:author_groupnonmember:year2016"	0.17490242942127	0.0557858182909943	418874.170353433	3.13524897150258	0.00171720177423071
"projectmatplotlib:typeissue_post:author_groupmember:year2017"	0.105233209533699	0.0246222478452396	506592.752694118	4.27390749192076	0.0000192111780153849
"projectmayavi:typeissue_post:author_groupmember:year2017"	0.74669227182313	0.414252270909426	495976.533537428	1.80250616413975	0.0714664125926819
"projectnumpy:typeissue_post:author_groupmember:year2017"	0.0564776266038789	0.0246546101880905	504451.704623257	2.29075317650574	0.02197810360183
"projectpandas:typeissue_post:author_groupmember:year2017"	0.152045088245923	0.0155892690488424	496777.592686648	9.75318905392893	0.000000000000000000000179595484613593
"projectscikit-image:typeissue_post:author_groupmember:year2017"	0.0706084680277288	0.0486836222179634	498954.606626077	1.45035362635107	0.146960560452805
"projectscikit-learn:typeissue_post:author_groupmember:year2017"	0.154598705352133	0.0228925507970021	506975.273139297	6.75323194531816	0.0000000000144742324865346
"projectscipy:typeissue_post:author_groupmember:year2017"	-0.0281070711152677	0.036230712908939	498612.776357721	-0.7757802388794	0.437879121659257
"projectsphinx-gallery:typeissue_post:author_groupmember:year2017"	0.096814034009568	0.0767485163200162	492571.589063089	1.26144502397786	0.207149152763691
"projectmatplotlib:typepr_post:author_groupmember:year2017"	0.101152295564407	0.0144815530043163	484281.764209061	6.98490662805696	0.00000000000285410200436116
